run,run_dir,is_portfolio,asset,mode,task,signal_source,price,stop_loss,take_profit,trailing_stop,trailing_atr_mult,atr_window,stop_priority,cost_bps,slippage_bps,execution_delay,vol_target,vol_lookback,max_leverage,portfolio_weighting,weight_lookback,model,input,wavelet_kernel,wavelet_ar_p,long_only,uses_proba_signal,uses_stop_loss,uses_take_profit,uses_trailing_stop,uses_trailing_atr,uses_vol_target,uses_hmm,uses_fft,uses_wavelet,uses_dmd,uses_neural_net,m_start,m_end,m_n_bars,m_total_return,m_cagr,m_max_drawdown,m_ann_factor,m_sharpe,m_avg_bar_return,m_vol_bar,m_turnover_sum,m_n_position_changes,t_n_trades,t_n_wins,t_n_losses,t_n_breakeven,t_win_rate,t_win_loss_ratio,t_avg_win,t_avg_loss,t_profit_factor,t_expectancy,t_median_trade_return
bt_crypto_5y_SOL-USD_mlp_hmm_wavelet_dmd,bt_crypto_5y_SOL-USD_mlp_hmm_wavelet_dmd,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,False,False,False,False,False,True,True,False,True,True,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0,0.0,0.0,365.76083916083917,,0.0,0.0,0.0,0,0,0,0,0,,,,,,,
bt_crypto_5y_SOL-USD_mlp_proba_hmm_fft,bt_crypto_5y_SOL-USD_mlp_proba_hmm_fft,False,SOL-USD,long_short,classification,proba,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,True,False,False,False,False,True,True,True,False,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0011164631482052378,0.0005701774459649922,-0.09939659534667433,365.76083916083917,0.03934526050469891,6.403091740158311e-06,0.003112403547527257,1.8806831307309806,248,246,124,122,0,0.5040650406504065,1.0163934426229508,0.029212087708163963,-0.02799493222648646,1.0605838996750006,0.0008411266023617216,0.0007785701757236363
bt_crypto_5y_SOL-USD_mlp_proba_hmm_wavelet,bt_crypto_5y_SOL-USD_mlp_proba_hmm_wavelet,False,SOL-USD,long_short,classification,proba,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,True,False,False,False,False,True,True,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.03323719126908897,0.016843066086844827,-0.06232189056581583,365.76083916083917,0.41050207427230073,4.818360534441964e-05,0.002244825254766907,9.809805781149466,145,115,65,50,0,0.5652173913043478,1.3,0.03457295014440321,-0.030582018647822503,1.4696490674896745,0.006244702843435513,0.00750011718933119
bt_crypto_5y_SOL-USD_mlp_stops,bt_crypto_5y_SOL-USD_mlp_stops,False,SOL-USD,long_short,classification,predict,,0.01,0.02,,,,,5.0,0.0,1,,,,,,mlp,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,False,True,True,False,False,False,False,False,False,False,True,2024-02-02 00:00:00,2026-01-16 00:00:00,715,-0.7104648422306903,-0.4695666574334588,-0.7206314899660784,365.76155462184875,-4.4396218405079315,-0.0017051227582768962,0.007345285808616393,474.0,24,237,45,192,0,0.189873417721519,0.234375,0.020408163265306145,-0.009900990099009903,0.4830994897959188,-0.00414608756148154,-0.00990099009900991
bt_crypto_5y_SOL-USD_mlp_voltarget,bt_crypto_5y_SOL-USD_mlp_voltarget,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,False,False,False,False,False,True,False,False,False,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,-0.00823559775293281,-0.004215574815872203,-0.09939659534667433,365.76083916083917,-0.040039296390903166,-6.591668035441737e-06,0.003148527516442747,1.7025147131876608,250,249,125,124,0,0.5020080321285141,1.0080645161290323,0.02921752873104955,-0.02889592112562297,1.019284134764421,0.0002774974771242841,0.000681934420639907
bt_crypto_5y_SOL-USD_mlp_wavelet,bt_crypto_5y_SOL-USD_mlp_wavelet,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,dwt_db8,,False,False,False,False,False,False,True,False,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.02349400745603969,0.011933488122992664,-0.06232189056581583,365.76083916083917,0.29222505505476215,3.506442628282562e-05,0.0022948161144456707,9.809805781149466,148,118,66,52,0,0.559322033898305,1.2692307692307692,0.03450202992356169,-0.03263102731417354,1.3420061084281045,0.004917970801847858,0.007024731127412309
bt_crypto_5y_SOL-USD_mlp_wv_cwt_morlet,bt_crypto_5y_SOL-USD_mlp_wv_cwt_morlet,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,cwt_morlet,,False,False,False,False,False,False,True,False,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,-0.00823559775293281,-0.004215574815872203,-0.09939659534667433,365.76083916083917,-0.040039296390903166,-6.591668035441737e-06,0.003148527516442747,1.7025147131876608,250,249,125,124,0,0.5020080321285141,1.0080645161290323,0.02921752873104955,-0.02889592112562297,1.019284134764421,0.0002774974771242841,0.000681934420639907
bt_crypto_5y_SOL-USD_mlp_wv_cwt_morlet_ar5,bt_crypto_5y_SOL-USD_mlp_wv_cwt_morlet_ar5,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,cwt_morlet,5.0,False,False,False,False,False,False,True,False,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,-0.00823559775293281,-0.004215574815872203,-0.09939659534667433,365.76083916083917,-0.040039296390903166,-6.591668035441737e-06,0.003148527516442747,1.7025147131876608,250,249,125,124,0,0.5020080321285141,1.0080645161290323,0.02921752873104955,-0.02889592112562297,1.019284134764421,0.0002774974771242841,0.000681934420639907
bt_crypto_5y_SOL-USD_mlp_wv_cwt_ricker,bt_crypto_5y_SOL-USD_mlp_wv_cwt_ricker,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,cwt_ricker,,False,False,False,False,False,False,True,False,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.013870299055194879,0.007061619161670141,-0.09097998444865585,365.76083916083917,0.15411238305998917,2.348761334249105e-05,0.0029147409019105834,3.543739418653294,214,207,104,103,0,0.5024154589371981,1.0097087378640777,0.030646736124200272,-0.0304908491053733,1.0148709583219342,0.0002256188360549699,0.000681934420639907
bt_crypto_5y_SOL-USD_mlp_wv_cwt_ricker_ar5,bt_crypto_5y_SOL-USD_mlp_wv_cwt_ricker_ar5,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,cwt_ricker,5.0,False,False,False,False,False,False,True,False,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.011740274211627266,0.005980270301156221,-0.09296925790484478,365.76083916083917,0.13479703646044483,2.05547954695119e-05,0.0029162947632442844,3.2024034575166986,214,208,105,103,0,0.5048076923076923,1.0194174757281553,0.030705203269608707,-0.0304908491053733,1.026584097433622,0.0004013888723820404,0.0007785701757236363
bt_crypto_5y_SOL-USD_mlp_wv_dwt_db2,bt_crypto_5y_SOL-USD_mlp_wv_dwt_db2,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,dwt_db2,,False,False,False,False,False,False,True,False,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0,0.0,0.0,365.76083916083917,,0.0,0.0,0.0,0,0,0,0,0,,,,,,,
bt_crypto_5y_SOL-USD_mlp_wv_dwt_db4,bt_crypto_5y_SOL-USD_mlp_wv_dwt_db4,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,dwt_db4,,False,False,False,False,False,False,True,False,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.03934266227106664,0.019908069616513258,-0.019103711807803236,365.76083916083917,0.713004447634211,5.497902968117795e-05,0.0014746991651228343,6.5423191638593,70,48,29,19,0,0.6041666666666666,1.5263157894736843,0.0371476124257206,-0.03547869182573051,1.5981138105409483,0.008399700326187866,0.009709172178875014
bt_crypto_5y_SOL-USD_mlp_wv_dwt_db6,bt_crypto_5y_SOL-USD_mlp_wv_dwt_db6,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,dwt_db6,,False,False,False,False,False,False,True,False,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.04686472543549591,0.023672131519349993,-0.020276101686630854,365.76083916083917,0.686867153648501,6.56356112621606e-05,0.001827533674259947,9.196908245258573,113,84,47,37,0,0.5595238095238095,1.2702702702702702,0.030541953286737086,-0.03011733862656694,1.2881794018115034,0.003822979467781738,0.008385682487689283
bt_crypto_5y_SOL-USD_mlp_wv_dwt_db8,bt_crypto_5y_SOL-USD_mlp_wv_dwt_db8,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,dwt_db8,,False,False,False,False,False,False,True,False,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.02349400745603969,0.011933488122992664,-0.06232189056581583,365.76083916083917,0.29222505505476215,3.506442628282562e-05,0.0022948161144456707,9.809805781149466,148,118,66,52,0,0.559322033898305,1.2692307692307692,0.03450202992356169,-0.03263102731417354,1.3420061084281045,0.004917970801847858,0.007024731127412309
bt_crypto_5y_SOL-USD_mlp_wv_dwt_db8_ar5,bt_crypto_5y_SOL-USD_mlp_wv_dwt_db8_ar5,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,dwt_db8,5.0,False,False,False,False,False,False,True,False,False,True,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.04324664166689063,0.021863289249803408,-0.049101397317002804,365.76083916083917,0.5287877859280692,6.161143004185681e-05,0.002228324711843486,10.482433926143813,149,117,66,51,0,0.5641025641025641,1.2941176470588236,0.03450202992356169,-0.03264077571809463,1.3679112950333752,0.005234653105403804,0.00750011718933119
bt_crypto_5y_SOL-USD_rf_baseline,bt_crypto_5y_SOL-USD_rf_baseline,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,,,,,,rf,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,False,False,False,False,False,False,False,False,False,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.5408631770804102,0.24714584275657692,-0.44684605755903095,365.76083916083917,0.7292582618645973,0.0008499207014339489,0.022289260091420016,47.0,24,23,15,8,0,0.6521739130434783,1.875,0.08889537395611496,-0.03490858676308359,4.774722829627156,0.0458331267494372,0.04121116225546595
bt_crypto_5y_SOL-USD_rf_dmd,bt_crypto_5y_SOL-USD_rf_dmd,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,False,False,False,False,False,True,False,False,False,True,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0,0.0,0.0,365.76083916083917,,0.0,0.0,0.0,0,0,0,0,0,,,,,,,
bt_crypto_5y_SOL-USD_rf_fft,bt_crypto_5y_SOL-USD_rf_fft,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,False,False,False,False,False,True,False,True,False,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.07987012262829873,0.04003386807658127,-0.08102514047023612,365.76083916083917,0.6821689788417128,0.00011227476429260066,0.0031476670529344396,7.794670587322619,250,249,131,118,0,0.5261044176706827,1.1101694915254237,0.03179958525492873,-0.02601304781832863,1.3571239187247166,0.004402433838686286,0.0015455126838628264
bt_crypto_5y_SOL-USD_rf_hmm,bt_crypto_5y_SOL-USD_rf_hmm,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,False,False,False,False,False,True,True,False,False,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.08113749653933233,0.040657230032471015,-0.08102514047023612,365.76083916083917,0.6995702223671976,0.00011379879801978175,0.0031110354671961345,7.594068152539414,248,246,128,118,0,0.5203252032520326,1.0847457627118644,0.031001101288132046,-0.02601304781832863,1.2927479123768135,0.0036528509037322097,0.0012150473266432371
